Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Serial Number
53,"IM Adcock, CR Brown, PJ Barnes",Tumour necrosis factor α causes retention of activated glucocorticoid receptor within the cytoplasm of A549 cells,1996.0,Biochemical and biophysical research …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006291X96912097,https://scholar.google.com/scholar?cites=7189394639695667951&as_sdt=2005&sciodt=2007&hl=en,343,18/7/2021 17:22,,,,,,,,,53,2.12,18,3,25.0,"Glucocorticosteroids are the most effective therapy for the suppression of airway inflammation. Classically, ligand binding to the inactive cytosolic receptor (GR) causes a conformational change enabling nuclear translocation of the active GR and alteration in the …",,https://scholar.google.com/scholar?q=related:72IocVXcxWMJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,191
52,"A Papi, G Caramori, IM Adcock, PJ Barnes",Rescue treatment in asthma: more than as-needed bronchodilation,2009.0,Chest,Elsevier,https://www.sciencedirect.com/science/article/pii/S001236920960369X,https://scholar.google.com/scholar?cites=746217495458390914&as_sdt=2005&sciodt=2007&hl=en,241,18/7/2021 17:22,,,,,,,,,52,4.33,13,4,12.0,"International guidelines recommend the use of rapid-onset inhaled β 2-agonists alone for symptom relief in all asthmatic patients. However, recent clinical trials have shown that the “as-required,” or PRN, use of inhaled combinations of a corticosteroid and a rapid-onset β 2 …",https://journal.chestnet.org/article/S0012-3692(09)60369-X/fulltext,https://scholar.google.com/scholar?q=related:gqP6xdsYWwoJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,192
52,"H Shirasaki, M Nishikawa, IM Adcock…",Expression of platelet-activating factor receptor mRNA in human and guinea pig lung.,1994.0,American journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1165/ajrcmb.10.5.8179916,https://scholar.google.com/scholar?cites=17976659867375667998&as_sdt=2005&sciodt=2007&hl=en,296,18/7/2021 17:22,,10.1165/ajrcmb.10.5.8179916,,,,,,,52,1.93,13,4,27.0,"Platelet-activating factor (PAF) has been implicated in the pathogenesis of several inflammatory pulmonary diseases, and specific binding sites have been demonstrated in human and guinea pig lung membranes by radioligand binding experiments. Both human …",,https://scholar.google.com/scholar?q=related:HovyqufsefkJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,193
51,"A Hakim, IM Adcock, OS Usmani",Corticosteroid resistance and novel anti-inflammatory therapies in chronic obstructive pulmonary disease,2012.0,Drugs,Springer,https://link.springer.com/article/10.2165/11634350-000000000-00000,https://scholar.google.com/scholar?cites=2910070047722046545&as_sdt=2005&sciodt=2007&hl=en,229,18/7/2021 17:22,,10.2165/11634350-000000000-00000,,,,,,,51,5.67,17,3,9.0,"Corticosteroids are widely used in the treatment of chronic obstructive pulmonary disease (COPD). However, in contrast to their use in mild-to-moderate asthma, they are much less effective in enhancing lung function and have little or no effect on controlling the underlying …",https://www.academia.edu/download/47303329/11634350-000000000-0000020160717-7124-1gzvjaj.pdf,https://scholar.google.com/scholar?q=related:UQT6SUqlYigJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,194
50,"H Jamaati, E Mortaz, Z Pajouhi, G Folkerts…",Nitric oxide in the pathogenesis and treatment of tuberculosis,2017.0,Frontiers in …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fmicb.2017.02008/full,https://scholar.google.com/scholar?cites=5599407904202944885&as_sdt=2005&sciodt=2007&hl=en,126,18/7/2021 17:22,HTML,,,,,,,,50,12.5,10,5,4.0,"Mycobacterium tuberculosis (Mtb), the causative agent of tuberculosis (TB), is one of the most important human pathogens globally. Mtb is estimated to infect nearly one third of the worlds population with many subjects having a latent infection. Thus, from an estimated 2 …",https://www.frontiersin.org/articles/10.3389/fmicb.2017.02008/full,https://scholar.google.com/scholar?q=related:dfGHatIXtU0J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,195
50,"SM Cloonan, S Mumby, IM Adcock…",The “iron”-y of iron overload and iron deficiency in chronic obstructive pulmonary disease,2017.0,American journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1164/rccm.201702-0311PP,https://scholar.google.com/scholar?cites=9209673939799011952&as_sdt=2005&sciodt=2007&hl=en,155,18/7/2021 17:22,,10.1164/rccm.201702-0311PP,,,,,,,50,12.5,13,4,4.0,"Chronic obstructive pulmonary disease (COPD) is a debilitating inflammatory lung disease and the third leading cause of death worldwide (1). COPD is characterized by three major disease states:(1) chronic bronchitis or excess mucus production in the larger airways,(2) …",https://www.atsjournals.org/doi/pdf/10.1164/rccm.201702-0311PP,https://scholar.google.com/scholar?q=related:cHLkPqdVz38J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,196
50,"MM Perry, AL Durham, PJ Austin, IM Adcock…",BET bromodomains regulate transforming growth factor-β-induced proliferation and cytokine release in asthmatic airway smooth muscle,2015.0,Journal of Biological …,ASBMB,https://www.jbc.org/article/S0021-9258(19)82000-8/abstract,https://scholar.google.com/scholar?cites=12565489124111065393&as_sdt=2005&sciodt=2007&hl=en,182,18/7/2021 17:22,,,,,,,,,50,8.33,10,5,6.0,"Airway smooth muscle (ASM) mass is increased in asthma, and ASM cells from patients with asthma are hyperproliferative and release more IL-6 and CXCL8. The BET (bromo-and extra-terminal) family of proteins (Brd2, Brd3, and Brd4) govern the assembly of histone …",https://www.jbc.org/article/S0021-9258(19)82000-8/fulltext,https://scholar.google.com/scholar?q=related:MaGsl8iVYa4J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,197
50,"JES Park, D Shao, PD Upton, P Desouza, IM Adcock…",BMP-9 induced endothelial cell tubule formation and inhibition of migration involves Smad1 driven endothelin-1 production,2012.0,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0030075,https://scholar.google.com/scholar?cites=10900457837547605247&as_sdt=2005&sciodt=2007&hl=en,233,18/7/2021 17:22,HTML,,,,,,,,50,5.56,8,6,9.0,"Background Bone morphogenetic proteins (BMPs) and their receptors, such as bone morphogenetic protein receptor (BMPR) II, have been implicated in a wide variety of disorders including pulmonary arterial hypertension (PAH). Similarly, endothelin-1 (ET-1), a …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0030075,https://scholar.google.com/scholar?q=related:_8wlcKY0RpcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,198
50,"JA Marwick, KF Chung…",Phosphatidylinositol 3-kinase isoforms as targets in respiratory disease,2010.0,Therapeutic advances in …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1753465809352792,https://scholar.google.com/scholar?cites=13861083341352009135&as_sdt=2005&sciodt=2007&hl=en,257,18/7/2021 17:22,,10.1177/1753465809352792,,,,,,,50,4.55,17,3,11.0,"Respiratory diseases such as chronic obstructive pulmonary disease [COPD], severe asthma, cystic fibrosis [CF] and idiopathic pulmonary fibrosis [IPF] are inadequately controlled by current therapies. The underlying molecular mechanisms and pathogenesis of …",https://journals.sagepub.com/doi/pdf/10.1177/1753465809352792,https://scholar.google.com/scholar?q=related:r_1eG9x1XMAJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,199
50,"JA Marwick, G Wallis, K Meja, B Kuster…",Oxidative stress modulates theophylline effects on steroid responsiveness,2008.0,Biochemical and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006291X08020172,https://scholar.google.com/scholar?cites=12014952555406861058&as_sdt=2005&sciodt=2007&hl=en,281,18/7/2021 17:22,,,,,,,,,50,3.85,10,5,13.0,Oxidative stress is a central factor in many chronic inflammatory diseases such as severe asthma and chronic obstructive pulmonary disease (COPD). Oxidative stress reduces the anti-inflammatory corticosteroid action and may therefore contribute to the relative …,,https://scholar.google.com/scholar?q=related:AqMy8rCvvaYJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,200
49,"MM Perry, IM Adcock, KF Chung",Role of microRNAs in allergic asthma: present and future,2015.0,Current opinion in allergy and …,journals.lww.com,https://journals.lww.com/co-allergy/fulltext/2015/04000/Role_of_microRNAs_in_allergic_asthma__present_and.9.aspx,https://scholar.google.com/scholar?cites=9232154639775463829&as_sdt=2005&sciodt=2007&hl=en,184,18/7/2021 17:22,,,,,,,,,49,8.17,16,3,6.0,There may be a potential role for using circulating miRNAs as biomarkers of disease status or response to therapy. The use of miRNAs as asthma therapy remains to be determined.,https://researchportal.port.ac.uk/portal/files/8792100/Role_of_microRNAs_in_allergic_asthma.pdf,https://scholar.google.com/scholar?q=related:lXlKF7szH4AJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,201
49,"F Li, C Wiegman, JM Seiffert, J Zhu, C Clarke…",Effects of N-acetylcysteine in ozone-induced chronic obstructive pulmonary disease model,2013.0,PLoS …,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0080782,https://scholar.google.com/scholar?cites=6278670800668300558&as_sdt=2005&sciodt=2007&hl=en,200,18/7/2021 17:22,HTML,,,,,,,,49,6.13,8,6,8.0,"IntroductionChronic exposure to high levels of ozone induces emphysema and chronic inflammation in mice. We determined the recovery from ozone-induced injury and whether an antioxidant, N-acetylcysteine (NAC), could prevent or reverse the lung damage …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0080782,https://scholar.google.com/scholar?q=related:DpVzz9NRIlcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,202
49,"H Kankaanranta, P Ilmarinen, X Zhang, IM Adcock…",Tumour necrosis factor-α regulates human eosinophil apoptosis via ligation of TNF-receptor 1 and balance between NF-κB and AP-1,2014.0,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0090298,https://scholar.google.com/scholar?cites=10991288030242960058&as_sdt=2005&sciodt=2007&hl=en,207,18/7/2021 17:22,HTML,,,,,,,,49,7.0,10,5,7.0,"Eosinophils play a central role in asthma. The present study was performed to investigate the effect of tumour necrosis factor-α (TNF-α) on longevity of isolated human eosinophils. In contrast to Fas, TNF-α inhibited eosinophil apoptosis as evidenced by a combination of flow …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0090298,https://scholar.google.com/scholar?q=related:unKiqjrmiJgJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,203
49,"KF Chung, IM Adcock",How variability in clinical phenotypes should guide research into disease mechanisms in asthma,2013.0,Annals of the American Thoracic Society,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1513/AnnalsATS.201304-087AW,https://scholar.google.com/scholar?cites=11108514988360602939&as_sdt=2005&sciodt=2007&hl=en,208,18/7/2021 17:22,,10.1513/AnnalsATS.201304-087AW,,,,,,,49,6.13,25,2,8.0,"Asthma is increasingly being considered as a collection of different phenotypes that present with intermittent wheezing. Unbiased approaches to classifying asthma have led to the identification of distinct phenotypes based on age of onset of disease, atopic state, disease …",https://www.atsjournals.org/doi/pdf/10.1513/AnnalsATS.201304-087AW,https://scholar.google.com/scholar?q=related:OxVWx4ZfKZoJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,204
49,"JA Marwick, IM Adcock, KF Chung",Overcoming reduced glucocorticoid sensitivity in airway disease,2010.0,Drugs,Springer,https://link.springer.com/article/10.2165/10898520-000000000-00000,https://scholar.google.com/scholar?cites=17680613100462874943&as_sdt=2005&sciodt=2007&hl=en,245,18/7/2021 17:22,,10.2165/10898520-000000000-00000,,,,,,,49,4.45,16,3,11.0,"There is a considerable and growing unmet medical need in respiratory disease concerning effective anti-inflammatory therapies for conditions such as severe asthma, chronic obstructive pulmonary disease and cystic fibrosis. These diseases share a predominant …",https://www.academia.edu/download/46368778/10898520-000000000-0000020160609-25835-1er96pi.pdf,https://scholar.google.com/scholar?q=related:PyE1YPAnXvUJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,205
48,"KF Chung, IM Adcock",Precision medicine for the discovery of treatable mechanisms in severe asthma,2019.0,Allergy,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/all.13771,https://scholar.google.com/scholar?cites=12603890623447886564&as_sdt=2005&sciodt=2007&hl=en,91,18/7/2021 17:22,,10.1111/all.13771,,,,,,,48,24.0,24,2,2.0,"Although the complex disease of asthma has been defined as being heterogeneous, the extent of its endophenotypes remains unclear. The pharmacological approach to initiating treatment has, until recently, been based on disease control and severity. The introduction of …",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/all.13771,https://scholar.google.com/scholar?q=related:5Op8Zr4D6q4J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,206
48,"RJ Hancox, DA Stevens, IM Adcock, PJ Barnes…",Effects of inhaled β agonist and corticosteroid treatment on nuclear transcription factors in bronchial mucosa in asthma,1999.0,Thorax,thorax.bmj.com,https://thorax.bmj.com/content/54/6/488.abstract,https://scholar.google.com/scholar?cites=8031037778472196167&as_sdt=2005&sciodt=2007&hl=en,339,18/7/2021 17:22,,,,,,,,,48,2.18,10,5,22.0,BACKGROUND Inhaled corticosteroids and β agonists are the most commonly used treatments in asthma and are often used together. Recent evidence suggests that many of the anti-inflammatory actions of corticosteroids are mediated by cross-talk between the …,https://thorax.bmj.com/content/thoraxjnl/54/6/488.full.pdf,https://scholar.google.com/scholar?q=related:R9iTK0_6c28J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,207
48,"TJ Huang, IM Adcock, KF Chung","A novel transcription factor inhibitor, SP100030, inhibits cytokine gene expression, but not airway eosinophilia or hyperresponsiveness in sensitized and allergen …",2001.0,British journal of …,Wiley Online Library,https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1038/sj.bjp.0704344,https://scholar.google.com/scholar?cites=16050108892619131617&as_sdt=2005&sciodt=2007&hl=en,345,18/7/2021 17:22,,10.1038/sj.bjp.0704344,,,,,,,48,2.4,16,3,20.0,"We examined the effect of SP100030, a novel inhibitor of activator protein‐1 (AP‐1) and nuclear factor (NF)‐κB transcription factors, in a rat model of asthma. Sensitized Brown‐Norway rats were treated with SP100030 (20 mg kg− 1 day− 1 for 3 days) intraperitoneally …",https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1038/sj.bjp.0704344,https://scholar.google.com/scholar?q=related:4crmLgBxvd4J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,208
47,"P Mallia, J Webber, SK Gill, MB Trujillo-Torralbo…",Role of airway glucose in bacterial infections in patients with chronic obstructive pulmonary disease,2018.0,Journal of Allergy and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0091674917317438,https://scholar.google.com/scholar?cites=14145489052375824408&as_sdt=2005&sciodt=2007&hl=en,161,18/7/2021 17:22,HTML,,,,,,,,47,15.67,9,5,3.0,"Background Patients with chronic obstructive pulmonary disease (COPD) have increased susceptibility to respiratory tract infection, which contributes to disease progression and mortality, but mechanisms of increased susceptibility to infection remain unclear. Objectives …",https://www.sciencedirect.com/science/article/pii/S0091674917317438,https://scholar.google.com/scholar?q=related:GLgJ3VjfTsQJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,209
